"Стандартная";"Термопреобразователи сопротивления";"2018-05-07T19:00:00.000Z";"163439";"7677-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ТСП/ТСМ-410-01"];"Нет";"Нет данных";"007677-008020";"Заводской номер";", , Да, ";"385839"
"Стандартная";"Термопреобразователи";"2018-05-07T19:00:00.000Z";"163438";"7676-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ТХА/ТКХ-1479"];"Нет";"Нет данных";"007676-008020";"Заводской номер";", , Да, ";"385838"
"Стандартная";"Термопреобразователи";"2018-05-07T19:00:00.000Z";"163437";"7675-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ЭСМ-03"];"Нет";"Приборостроительный завод, Украина, г.Луцк";"007675-008020";"Заводской номер";"УКРАИНА, г.Луцк, Да, Приборостроительный завод";"385837"
"Стандартная";"Термопреобразователи";"2018-05-07T19:00:00.000Z";"163436";"7674-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ТСМ-4042"];"Нет";"Нет данных";"007674-008020";"Заводской номер";", , Да, ";"385836"
"Стандартная";"Термопреобразователи";"2018-05-07T19:00:00.000Z";"163435";"7673-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ЭСП-02"];"Нет";"Приборостроительный завод, Украина, г.Луцк";"007673-008020";"Заводской номер";"УКРАИНА, г.Луцк, Да, Приборостроительный завод";"385835"
"Стандартная";"Термопреобразователи";"2018-05-07T19:00:00.000Z";"163434";"7672-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ТСП-6108"];"Нет";"Приборостроительный завод, Украина, г.Луцк";"007672-008020";"Заводской номер";"УКРАИНА, г.Луцк, Да, Приборостроительный завод";"385834"
"Стандартная";"Термопреобразователи";"2018-05-07T19:00:00.000Z";"163433";"7671-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ТСП/ТСМ-8012"];"Нет";"Приборостроительный завод, Украина, г.Луцк";"007671-008020";"Заводской номер";"УКРАИНА, г.Луцк, Да, Приборостроительный завод";"385833"
"Стандартная";"Приборы показывающие и регистрирующие";"2018-05-07T19:00:00.000Z";"163432";"7670-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["СП2-120-ОМ4, СП2-121-ОМ4, СП2-122-ОМ4"];"Нет";"ПО \"Львовприбор\", Украина, г.Львов";"007670-008020";"Заводской номер";"УКРАИНА, г.Львов, Да, ПО \"Львовприбор\"";"385832"
"Стандартная";"Приборы показывающие и регистрирующие";"2018-05-07T19:00:00.000Z";"163429";"7669-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["СП2-118-ОМ4, СП2-119-ОМ4"];"Нет";"ПО \"Львовприбор\", Украина, г.Львов";"007669-008020";"Заводской номер";"УКРАИНА, г.Львов, Да, ПО \"Львовприбор\"";"385829"
"Стандартная";"Приборы показывающие и регистрирующие";"2018-05-07T19:00:00.000Z";"163428";"7668-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["СП2-110-ОМ4, СП2-111-ОМ4, СП2-112-ОМ4, СП2-113-ОМ4, СП2-114-ОМ4, СП2-115-ОМ4, СП2-117-ОМ4"];"Нет";"ПО \"Львовприбор\", Украина, г.Львов";"007668-008020";"Заводской номер";"УКРАИНА, г.Львов, Да, ПО \"Львовприбор\"";"385828"
"Стандартная";"Блоки усилителей постоянного тока";"2018-05-07T19:00:00.000Z";"163427";"7667-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Б3-УПТ"];"Нет";"ОКБА НПО \"Химавтоматика\", Узбекистан, г.Чирчик";"007667-008020";"Заводской номер";"УЗБЕКИСТАН, г.Чирчик, Да, ОКБА НПО \"Химавтоматика\"";"385827"
"Стандартная";"Комплексы агрегатных средств измерительные";"2018-05-07T19:00:00.000Z";"163426";"7666-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Кварц-2М"];"Нет";"Нет данных";"007666-008020";"Заводской номер";", , Да, ";"385826"
"Стандартная";"Приборы комбинированные цифровые";"2018-05-07T19:00:00.000Z";"163425";"7665-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Ф48611"];"Нет";"Нет данных";"007665-008020";"Заводской номер";", , Да, ";"385825"
"Стандартная";"Комплексы измерительные агрегатные";"2018-05-07T19:00:00.000Z";"163424";"7664-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["К4861"];"Нет";"Нет данных";"007664-008020";"Заводской номер";", , Да, ";"385824"
"Стандартная";"Микроамперметры";"2018-05-07T19:00:00.000Z";"163423";"7663-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М452"];"Нет";"Нет данных";"007663-008020";"Заводской номер";", , Да, ";"385823"
"Стандартная";"Вольтметры";"2018-05-07T19:00:00.000Z";"163421";"7662-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Ц1611"];"Нет";"АОЗТ \"Завод Вибратор\", г.С.-Петербург";"007662-008020";"Заводской номер";"РОССИЯ, г.С.-Петербург, Да, АОЗТ \"Завод Вибратор\"";"385821"
"Стандартная";"Вольтметры, амперметры";"2018-05-07T19:00:00.000Z";"163422";"7662-87";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Ц1611, Ц1611.1"];"Нет";"АОЗТ \"Завод Вибратор\", г.С.-Петербург";"007662-008013";"Заводской номер";"РОССИЯ, г.С.-Петербург, Да, АОЗТ \"Завод Вибратор\"";"385822"
"Стандартная";"Вольтметры, амперметры и вольтметры";"2018-05-07T19:00:00.000Z";"163417";"7662-02";"2 года";"";"Действует";;"Опубликована";["Ц1611 (вольтметры), Ц1611.1 (амперметры и вольтметры)"];"Да";"ПАООТ \"Вибратор\", г.С.-Петербург;\nОАО \"Приборостроительный завод \"Вибратор\", г.С.-Петербург";"007662-007998";"Срок свидетельства";;"385817"
"Стандартная";"Вольтметры, амперметры и вольтметры";"2018-05-07T19:00:00.000Z";"163419";"7662-07";"2 года";"Нет";"Действует";;"Опубликована";["Ц1611 и Ц1611.2 (вольтметры), Ц1611.1 (амперметры и вольтметры)"];"Да";"ОАО \"Приборостроительный завод \"Вибратор\", г.С.-Петербург";"007662-007993";"Срок свидетельства";"РОССИЯ, г.С.-Петербург, Да, ОАО \"Приборостроительный завод \"Вибратор\"";"385819"
"Стандартная";"Вольтметры, амперметры и вольтметры";"2018-05-07T19:00:00.000Z";"163420";"7662-12";"6 лет";"";"Действует";"";"Опубликована";["Ц1611 и Ц1611.2 (вольтметры), Ц1611.1 (амперметры и вольтметры)"];"Да";"ОАО \"Приборостроительный завод \"Вибратор\", г.С.-Петербург";"007662-007988";"Срок свидетельства";"РОССИЯ, г.С.-Петербург, Да, ОАО \"Приборостроительный завод \"Вибратор\"";"385820"
"Стандартная";"Установки для поверки измерителей напряженности поля и радиопомех";"2018-05-07T19:00:00.000Z";"163416";"7661-80";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["П1-6"];"Да";"Нет данных";"007661-008020";"Заводской номер";", , Да, ";"385816"
"Стандартная";"Генераторы импульсов";"2018-05-07T19:00:00.000Z";"163415";"7660-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Г5-76"];"Нет";"Нет данных";"007660-008020";"Заводской номер";", , Да, ";"385815"
"Стандартная";"Осциллографы со сменными блоками стробоскопического усилителя и развертки";"2018-05-07T19:00:00.000Z";"163413";"7659-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["С1-91 (осциллограф), Я4С-90 (усилитель) и Я4С-91 (преобразователь)"];"Нет";"П/я А-7859 (ПО им.60-летия Октября), Литва, г.Вильнюс";"007659-008020";"Заводской номер";"ЛИТВА, г.Вильнюс, Да, П/я А-7859 (ПО им.60-летия Октября)";"385813"
"Стандартная";"Устройства спектрометрические";"2018-05-07T19:00:00.000Z";"163412";"7658-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["СЭГ-05"];"Нет";"П/я М-5575, СССР";"007658-008020";"Заводской номер";"СССР, , Да, П/я М-5575";"385812"
"Стандартная";"Микровольтметры";"2018-05-07T19:00:00.000Z";"163411";"7657-80";"Нет данных";"Нет";"Действует";"на 258 шт.";"Опубликована";["В3-57"];"Нет";"АО \"Антал\", Эстония";"007657-008020";"Заводской номер";"ЭСТОНИЯ, , Да, АО \"Антал\"";"385811"
"Стандартная";"Измерители средней скорости счета импульсов";"2018-05-07T19:00:00.000Z";"163408";"7656-80";"1 год";"Нет";"Действует";"*)";"Опубликована";["УИМ2"];"Да";"Нет данных";"007656-008020";"Заводской номер";", , Да, ";"385808"
"Стандартная";"Измерители средней скорости счета с автоматическим переключением поддиапазонов";"2018-05-07T19:00:00.000Z";"163410";"7656-88";"1 год";"";"Действует";;"Опубликована";["УИМ2"];"Да";"ОАО \"Пятигорский завод \"Импульс\", г. Пятигорск;\nАООТ \"Импульс\", г. Пятигорск (срок свидетельства: 01.02.2002 г.)";"007656-008012";"Срок свидетельства";;"385810"
"Стандартная";"Блоки преобразователя амплитудных импульсов в цифровой код";"2018-05-07T19:00:00.000Z";"163407";"7655-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["БПА2-97"];"Нет";"Нет данных";"007655-008020";"Заводской номер";", , Да, ";"385807"
"Стандартная";"Радиометры нейтронные";"2018-05-07T19:00:00.000Z";"163406";"7654-80";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["РУС-78"];"Да";"Экспериментальные производственные мастерские института биофизики Минздрава, г.Москва";"007654-008020";"Заводской номер";"РОССИЯ, г.Москва, Да, Экспериментальные производственные мастерские института биофизики Минздрава";"385806"
"Стандартная";"Осциллографы универсальные";"2018-05-07T19:00:00.000Z";"163405";"7653-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["С1-85"];"Нет";"Нет данных";"007653-008020";"Заводской номер";", , Да, ";"385805"
"Стандартная";"Осциллографы двухлучевые";"2021-06-14T19:00:00.000Z";"183161";"7652-80";"1 год";"";"Действует";"";"Опубликована";["С1-103"];"Да";"ОАО \"Электроаппарат\", г.Брянск";"007652-008020";"Срок свидетельства";"РОССИЯ, г.Брянск, Да, ОАО \"Электроаппарат\"";"1390661"
"Стандартная";"Осциллографы универсальные двухлучевые";"2018-05-07T19:00:00.000Z";"163402";"7651-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["С1-102"];"Нет";"П/я Г-4335 (\"Электроаппарат\"), г.Брянск";"007651-008020";"Заводской номер";"РОССИЯ, г.Брянск, Да, П/я Г-4335 (\"Электроаппарат\")";"385802"
"Стандартная";"Электроды стеклянные";"2018-05-07T19:00:00.000Z";"163401";"7650-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ЭС-09-07"];"Нет";"Нет данных";"007650-008020";"Заводской номер";", , Да, ";"385801"
"Стандартная";"Электроды мембранные";"2018-05-07T19:00:00.000Z";"163399";"7649-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ЭМ-РВ-02"];"Нет";"Нет данных";"007649-008020";"Заводской номер";", , Да, ";"385799"
"Стандартная";"Приборы лабораторные для измерения концентрации фенола в сточных водах";"2018-05-07T19:00:00.000Z";"163398";"7648-90";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ЛФСВ-2"];"Нет";"Нет данных";"007648-008010";"Заводской номер";", , Да, ";"385798"
"Стандартная";"Радиометры";"2018-05-07T19:00:00.000Z";"163397";"7647-80";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["РЖГ-07-ц"];"Да";"П/я В-8251, Рыбинский завод приборостроения, г.Рыбинск";"007647-008020";"Заводской номер";"РОССИЯ, г.Рыбинск, Да, П/я В-8251, Рыбинский завод приборостроения";"385797"
"Стандартная";"Гамматиреоратиометры";"2018-05-07T19:00:00.000Z";"163396";"7646-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ГТРМ-01-ц"];"Нет";"П/я В-8251, Рыбинский завод приборостроения, г.Рыбинск";"007646-008020";"Заводской номер";"РОССИЯ, г.Рыбинск, Да, П/я В-8251, Рыбинский завод приборостроения";"385796"
"Стандартная";"Гамматироксиметры";"2018-05-07T19:00:00.000Z";"163395";"7645-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ГТОМ-01-ц"];"Нет";"П/я В-8251, Рыбинский завод приборостроения, г.Рыбинск";"007645-008020";"Заводской номер";"РОССИЯ, г.Рыбинск, Да, П/я В-8251, Рыбинский завод приборостроения";"385795"
"Стандартная";"Регистраторы";"2018-05-07T19:00:00.000Z";"163394";"7644-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Р8К-01"];"Нет";"Нет данных";"007644-008020";"Заводской номер";", , Да, ";"385794"
"Стандартная";"Регистраторы";"2018-05-07T19:00:00.000Z";"163393";"7643-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Р6К-01"];"Нет";"Нет данных";"007643-008020";"Заводской номер";", , Да, ";"385793"
"Стандартная";"Регистраторы";"2018-05-07T19:00:00.000Z";"163392";"7642-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Р4К-1"];"Нет";"Нет данных";"007642-008020";"Заводской номер";", , Да, ";"385792"
"Стандартная";"Толщиномеры ультразвуковые";"2018-05-07T19:00:00.000Z";"163391";"7641-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["УТ-10П \"Металл-8\""];"Нет";"Нет данных";"007641-008020";"Заводской номер";", , Да, ";"385791"
"Стандартная";"Измерители КСВН панорамные";"2018-05-07T19:00:00.000Z";"163390";"7640-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Р2-69"];"Нет";"П/я А-7859 (ПО им.60-летия Октября), Литва, г.Вильнюс";"007640-008020";"Заводской номер";"ЛИТВА, г.Вильнюс, Да, П/я А-7859 (ПО им.60-летия Октября)";"385790"
"Стандартная";"Измерители КСВН панорамные";"2018-05-07T19:00:00.000Z";"163387";"7639-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Р2-68"];"Нет";"П/я А-7859 (ПО им.60-летия Октября), Литва, г.Вильнюс";"007639-008020";"Заводской номер";"ЛИТВА, г.Вильнюс, Да, П/я А-7859 (ПО им.60-летия Октября)";"385787"
"Стандартная";"Измерители затуханий кабельной линии";"2018-05-07T19:00:00.000Z";"163386";"7638-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ИЗКЛ"];"Нет";"П/я М-5573, г.Пермь";"007638-008020";"Заводской номер";"РОССИЯ, г.Пермь, Да, П/я М-5573";"385786"
"Стандартная";"Преобразователи";"2018-05-07T19:00:00.000Z";"163385";"7637-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Я2М-24"];"Нет";"Нет данных";"007637-008020";"Заводской номер";", , Да, ";"385785"
"Стандартная";"Преобразователи";"2018-05-07T19:00:00.000Z";"163384";"7636-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Я2М-23"];"Нет";"Нет данных";"007636-008020";"Заводской номер";", , Да, ";"385784"
"Стандартная";"Преобразователи падающей мощности";"2018-05-07T19:00:00.000Z";"163383";"7635-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Я2М-22"];"Нет";"Нет данных";"007635-008020";"Заводской номер";", , Да, ";"385783"
"Стандартная";"Преобразователи падающей мощности";"2018-05-07T19:00:00.000Z";"163382";"7634-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Я2М-21, Я2М-22, Я2М-23, Я2М-24"];"Нет";"Нет данных";"007634-008020";"Заводской номер";", , Да, ";"385782"
"Стандартная";"Магазины затуханий";"2018-05-07T19:00:00.000Z";"163381";"7633-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["12XU080"];"Нет";"Фирма \"Tesla\", Чехия";"007633-008020";"Заводской номер";"ЧЕШСКАЯ РЕСПУБЛИКА, , Да, Фирма \"Tesla\"";"385781"
"Стандартная";"Пульты настройки и поверки регенераторов";"2018-05-07T19:00:00.000Z";"163380";"7632-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ПНПР"];"Нет";"П/я М-5573, г.Пермь";"007632-008020";"Заводской номер";"РОССИЯ, г.Пермь, Да, П/я М-5573";"385780"
"Стандартная";"Пульты испытаний линейного тракта";"2018-05-07T19:00:00.000Z";"163379";"7631-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ПИЛТ"];"Нет";"Нет данных";"007631-008020";"Заводской номер";", , Да, ";"385779"
"Стандартная";"Приборы контроля достоверности";"2018-05-07T19:00:00.000Z";"163378";"7630-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ПКД-У"];"Нет";"П/я М-5573, г.Пермь";"007630-008020";"Заводской номер";"РОССИЯ, г.Пермь, Да, П/я М-5573";"385778"
"Стандартная";"Измерители затуханий кабельных линий";"2018-05-07T19:00:00.000Z";"163372";"7629-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ИЗКЛ-120"];"Нет";"Нет данных";"007629-008020";"Заводской номер";", , Да, ";"385772"
"Стандартная";"Генераторы сигналов высокочастотные";"2018-05-07T19:00:00.000Z";"163371";"7628-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Г4-129"];"Нет";"П/я В-8201 (Завод им.М.В.Фрунзе), г.Нижний Новгород";"007628-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я В-8201 (Завод им.М.В.Фрунзе)";"385771"
"Стандартная";"Генераторы сигналов высокочастотные";"2018-05-07T19:00:00.000Z";"163370";"7627-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Г4-128"];"Нет";"П/я В-8201 (Завод им.М.В.Фрунзе), г.Нижний Новгород";"007627-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я В-8201 (Завод им.М.В.Фрунзе)";"385770"
"Стандартная";"Линии измерительные";"2018-05-07T19:00:00.000Z";"163369";"7626-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Р1-40"];"Нет";"П/я А-7859 (ПО им.60-летия Октября), Литва, г.Вильнюс";"007626-008020";"Заводской номер";"ЛИТВА, г.Вильнюс, Да, П/я А-7859 (ПО им.60-летия Октября)";"385769"
"Стандартная";"Линии измерительные";"2018-05-07T19:00:00.000Z";"163368";"7625-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Р1-39"];"Нет";"П/я А-7859 (ПО им.60-летия Октября), Литва, г.Вильнюс";"007625-008020";"Заводской номер";"ЛИТВА, г.Вильнюс, Да, П/я А-7859 (ПО им.60-летия Октября)";"385768"
"Стандартная";"Тахометры и спидометры для мотолодки";"2018-05-07T19:00:00.000Z";"163367";"7624-80";"Поверка при выпуске. МПИ устанавливается местными органами (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["ТС"];"Да";"Электромеханический завод, Азербайджан, г.Мир-Башир";"007624-008020";"Заводской номер";"АЗЕРБАЙДЖАН, г.Мир-Башир, Да, Электромеханический завод";"385767"
"Стандартная";"Устройства весовые технологические";"2018-05-07T19:00:00.000Z";"163366";"7623-80";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["1924УВ-0,01"];"Да";"Нет данных";"007623-008020";"Заводской номер";", , Да, ";"385766"
"Стандартная";"Дозаторы непрерывного действия для работы на материалах с температурой +60 °С";"2018-05-07T19:00:00.000Z";"163365";"7622-80";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["4286 ДН12,6 ... 200"];"Да";"Завод тяжелого весостроения им.Старостина ПО \"Точмаш\", Украина, г.Одесса";"007622-008020";"Заводской номер";"УКРАИНА, г.Одесса, Да, Завод тяжелого весостроения им.Старостина ПО \"Точмаш\"";"385765"
"Стандартная";"Устройства весовые для работы на материалах с температурой до +60 град.С";"2018-05-07T19:00:00.000Z";"163364";"7621-80";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["4195Пр"];"Да";"Завод тяжелого весостроения им.Старостина ПО \"Точмаш\", Украина, г.Одесса";"007621-008020";"Заводской номер";"УКРАИНА, г.Одесса, Да, Завод тяжелого весостроения им.Старостина ПО \"Точмаш\"";"385764"
"Стандартная";"Светодальномеры";"2018-05-07T19:00:00.000Z";"163363";"7620-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["СМ-5"];"Нет";"Нет данных";"007620-008020";"Заводской номер";", , Да, ";"385763"
"Стандартная";"Анализаторы растворенного в воде кислорода";"2018-05-07T19:00:00.000Z";"163359";"7619-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Нет данных"];"Нет";"Завод медицинской аппаратуры НПО \"Медфизприбор\", г.Казань";"007619-008020";"Заводской номер";"РОССИЯ, г.Казань, Да, Завод медицинской аппаратуры НПО \"Медфизприбор\"";"385759"
"Стандартная";"Приборы";"2018-05-07T19:00:00.000Z";"163358";"7618-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Б3-ДК3"];"Нет";"ОАО \"Ангарское ОКБА\", г.Ангарск";"007618-008020";"Заводской номер";"РОССИЯ, г.Ангарск, Да, ОАО \"Ангарское ОКБА\"";"385758"
"Стандартная";"Приборы";"2018-05-07T19:00:00.000Z";"163357";"7617-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ДКЗ-УП200"];"Нет";"ОАО \"Ангарское ОКБА\", г.Ангарск";"007617-008020";"Заводской номер";"РОССИЯ, г.Ангарск, Да, ОАО \"Ангарское ОКБА\"";"385757"
"Стандартная";"Приборы";"2018-05-07T19:00:00.000Z";"163356";"7616-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ДК3-УП03"];"Нет";"Нет данных";"007616-008020";"Заводской номер";", , Да, ";"385756"
"Стандартная";"Приборы";"2018-05-07T19:00:00.000Z";"163355";"7615-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ДК3-ДН80"];"Нет";"Нет данных";"007615-008020";"Заводской номер";", , Да, ";"385755"
"Стандартная";"Приборы";"2018-05-07T19:00:00.000Z";"163354";"7614-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ДК3-ДП5"];"Нет";"Нет данных";"007614-008020";"Заводской номер";", , Да, ";"385754"
"Стандартная";"Измерители остаточных напряжений";"2018-05-07T19:00:00.000Z";"163353";"7613-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ИОН-4М"];"Нет";"Нет данных";"007613-008020";"Заводской номер";", , Да, ";"385753"
"Стандартная";"Анализаторы спектра многокомпонентные";"2018-05-07T19:00:00.000Z";"163352";"7612-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["СК4-72/2"];"Нет";"Завод измерительной аппаратуры, г.Москва";"007612-008020";"Заводской номер";"РОССИЯ, г.Москва, Да, Завод измерительной аппаратуры";"385752"
"Стандартная";"Анализаторы спектра";"2018-05-07T19:00:00.000Z";"163351";"7611-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["СК4-72"];"Нет";"Завод измерительной аппаратуры, г.Москва";"007611-008020";"Заводской номер";"РОССИЯ, г.Москва, Да, Завод измерительной аппаратуры";"385751"
"Стандартная";"Измерители диаметров нити";"2018-05-07T19:00:00.000Z";"163350";"7610-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ИДН-3"];"Нет";"Нет данных";"007610-008020";"Заводской номер";", , Да, ";"385750"
"Стандартная";"Кинематометры";"2018-05-07T19:00:00.000Z";"163346";"7609-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["КН-7У"];"Нет";"Опытный завод НИИПТмаш, Украина, г.Краматорск";"007609-008020";"Заводской номер";"УКРАИНА, г.Краматорск, Да, Опытный завод НИИПТмаш";"385746"
"Стандартная";"Аэромагнитометры";"2018-05-07T19:00:00.000Z";"163345";"7608-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ММ-305"];"Нет";"НПО \"Рудгеофизика\", г.С.-Петербург";"007608-008020";"Заводской номер";"РОССИЯ, г.С.-Петербург, Да, НПО \"Рудгеофизика\"";"385745"
"Стандартная";"Приборы комбинированные цифровые";"2018-05-07T19:00:00.000Z";"163344";"7607-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Щ302"];"Нет";"Завод \"ЗИП\", г.Краснодар";"007607-008020";"Заводской номер";"РОССИЯ, г.Краснодар, Да, Завод \"ЗИП\"";"385744"
"Стандартная";"Гигрометры";"2018-05-07T19:00:00.000Z";"163343";"7606-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ФЭГ-01"];"Нет";"Нет данных";"007606-008020";"Заводской номер";", , Да, ";"385743"
"Стандартная";"Преобразователи частоты";"2018-05-07T19:00:00.000Z";"163342";"7605-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Ф5163"];"Нет";"Нет данных";"007605-008020";"Заводской номер";", , Да, ";"385742"
"Стандартная";"Преобразователи измерительные активной и реактивной мощности";"2018-05-07T19:00:00.000Z";"163336";"7604-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Е849"];"Нет";"Нет данных";"007604-008020";"Заводской номер";", , Да, ";"385736"
"Стандартная";"Преобразователи измерительные активной и реактивной мощности трехфазного тока";"2018-05-07T19:00:00.000Z";"163337";"7604-89";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Е849"];"Нет";"Завод электроизмерительных приборов ПО \"Электроизмеритель\", Беларусь, г.Витебск";"007604-008011";"Заводской номер";"БЕЛАРУСЬ, г.Витебск, Да, Завод электроизмерительных приборов ПО \"Электроизмеритель\"";"385737"
"Стандартная";"Преобразователи измерительные активной и реактивной мощности трехфазного тока";"2018-05-07T19:00:00.000Z";"163338";"7604-97";"1 год";"";"Действует";;"Опубликована";["Е849М1"];"Да";"РУП \"Витебский завод электроизмерительных приборов\", Беларусь, г.Витебск (срок свидетельства: 01.04.2010); ОДО \"Энергоприбор\", Беларусь, г.Витебск (срок свидетельства: 01.02.2007); ПО \"Электроизмеритель\", Беларусь, г.Витебск (срок свидетельства: 01.03.2005)";"007604-008003";"Срок свидетельства";;"385738"
"Стандартная";"Преобразователи измерительные активной и реактивной мощности трехфазного тока";"2018-05-07T19:00:00.000Z";"163331";"7604-07";"1 год, с 2012 г. - 4 года";"Нет";"Действует";;"Опубликована";["Е849М"];"Да";"ОДО \"Энергоприбор\", Беларусь, г.Витебск";"007604-007993";"Срок свидетельства";"БЕЛАРУСЬ, г.Витебск, Да, ОДО \"Энергоприбор\"";"385731"
"Стандартная";"Преобразователи измерительные активной и реактивной мощности трехфазного тока";"2018-05-07T19:00:00.000Z";"163332";"7604-10";"1 год";"Нет";"Действует";;"Опубликована";["Е849-М1"];"Да";"ОАО \"Витебский завод электроизмерительных приборов\" (ВЗЭП), Беларусь, г.Витебск";"007604-007990";"Срок свидетельства";"БЕЛАРУСЬ, г.Витебск, Да, ОАО \"Витебский завод электроизмерительных приборов\" (ВЗЭП)";"385732"
"Стандартная";"Преобразователи измерительные активной и реактивной мощности трехфазного тока";"2018-05-07T19:00:00.000Z";"163333";"7604-16";"1 год; 2 года - для исполнения АС";"";"Действует";;"Опубликована";["Е849-М1"];"Да";"ОАО \"Витебский завод электроизмерительных приборов\" (ВЗЭП), Беларусь, г.Витебск";"007604-007984";"Срок свидетельства";;"385733"
"Стандартная";"Преобразователи измерительные активной и реактивной мощности трехфазного тока";"2018-05-07T19:00:00.000Z";"163335";"7604-17";"4 года";"Нет";"Действует";;"Опубликована";["Е849М"];"Да";"ОДО \"Энергоприбор\", Беларусь, г.Витебск";"007604-007983";"Срок свидетельства";"БЕЛАРУСЬ, г.Витебск, Да, ОДО \"Энергоприбор\"";"385735"
